[2026-08-06T21:58:46.948Z] COMPANY: "Rail Vikas Nigam Limited" | QUERIES: ["Rail Vikas Nigam Limited" official website] | CANDIDATES: [https://rvnl.org] | SELECTED: "https://rvnl.org" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:58:48.056Z] COMPANY: "Indian Railway Catering and Tourism Corporation Limited" | QUERIES: ["Indian Railway Catering and Tourism Corporation Limited" official website] | CANDIDATES: [https://www.irctc.co.in] | SELECTED: "https://www.irctc.co.in" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:58:48.185Z] COMPANY: "InterGlobe Aviation Limited / IndiGo" | QUERIES: ["InterGlobe Aviation Limited / IndiGo" official website] | CANDIDATES: [https://www.goindigo.in] | SELECTED: "https://www.goindigo.in" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:58:57.777Z] COMPANY: "The Indian Hotels Company Limited" | QUERIES: ["The Indian Hotels Company Limited" official website] | CANDIDATES: [https://www.ihcltata.com] | SELECTED: "https://www.ihcltata.com" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:58:58.110Z] COMPANY: "Jubilant FoodWorks Limited" | QUERIES: ["Jubilant FoodWorks Limited" official website] | CANDIDATES: [https://www.jubilantfoodworks.com] | SELECTED: "https://www.jubilantfoodworks.com" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:58:59.402Z] COMPANY: "Aditya Birla Capital Limited" | QUERIES: ["Aditya Birla Capital Limited" official website] | CANDIDATES: [https://www.adityabirlacapital.com] | SELECTED: "https://www.adityabirlacapital.com" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:59:04.794Z] COMPANY: "Shriram Finance Limited" | QUERIES: ["Shriram Finance Limited" official website] | CANDIDATES: [https://www.shriramfinance.in] | SELECTED: "https://www.shriramfinance.in" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:59:12.512Z] COMPANY: "Muthoot Finance Limited" | QUERIES: ["Muthoot Finance Limited" official website] | CANDIDATES: [https://www.muthootfinance.com] | SELECTED: "https://www.muthootfinance.com" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:59:23.173Z] COMPANY: "Piramal Finance Limited" | QUERIES: ["Piramal Finance Limited" official website] | CANDIDATES: [https://www.piramalfinance.com] | SELECTED: "https://www.piramalfinance.com" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:59:35.458Z] COMPANY: "Yes Bank Limited" | QUERIES: ["Yes Bank Limited" official website] | CANDIDATES: [https://www.yesbank.in] | SELECTED: "https://www.yesbank.in" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:59:40.503Z] COMPANY: "RBL Bank Limited" | QUERIES: ["RBL Bank Limited" official website] | CANDIDATES: [https://www.rblbank.com] | SELECTED: "https://www.rblbank.com" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
[2026-08-06T21:59:54.858Z] COMPANY: "AU Small Finance Bank Limited" | QUERIES: ["AU Small Finance Bank Limited" official website] | CANDIDATES: [https://www.aubank.in] | SELECTED: "https://www.aubank.in" | CONFIDENCE: HIGH | TIME: 0ms | REASON: Resolved via readymade-fallback
